year,exporter,exporter_iso3,importer,importer_iso3,trade_value_usd
2022,Poland,POL,Finland,FIN,4172125.0
2022,Poland,POL,France,FRA,124057607.0
2022,Poland,POL,Gabon,GAB,906.0
2022,Poland,POL,Georgia,GEO,4363775.0
2022,Poland,POL,Gambia,GMB,28.0
2022,Poland,POL,State of Palestine,PSE,429134.0
2022,Poland,POL,Germany,DEU,516859753.0
2022,Poland,POL,Ghana,GHA,302792.0
2022,Poland,POL,Gibraltar,GIB,75.0
2022,Poland,POL,Greece,GRC,13715624.0
2022,Poland,POL,Greenland,GRL,70627.0
2022,Poland,POL,Guatemala,GTM,315746.0
2022,Poland,POL,Guyana,GUY,6085.0
2022,Poland,POL,"China, Hong Kong SAR",HKG,40201161.0
2022,Poland,POL,Hungary,HUN,33576154.0
2022,Poland,POL,Iceland,ISL,563631.0
2022,Poland,POL,Indonesia,IDN,744978.0
2022,Poland,POL,Iran,IRN,2046304.0
2022,Poland,POL,Iraq,IRQ,5634673.0
2022,Poland,POL,Ireland,IRL,11047653.0
2022,Poland,POL,Israel,ISR,6035798.0
2022,Poland,POL,Italy,ITA,61838558.0
2022,Poland,POL,Côte d'Ivoire,CIV,18270.0
2022,Poland,POL,Jamaica,JAM,41.0
2022,Poland,POL,Japan,JPN,887018.0
2022,Poland,POL,Kazakhstan,KAZ,10448873.0
2022,Poland,POL,Jordan,JOR,2272741.0
2022,Poland,POL,Kenya,KEN,57626.0
2022,Poland,POL,Rep. of Korea,KOR,740472.0
2022,Poland,POL,Kuwait,KWT,3958640.0
2022,Poland,POL,Kyrgyzstan,KGZ,1190257.0
2022,Poland,POL,Lebanon,LBN,1537140.0
2022,Poland,POL,Latvia,LVA,17368511.0
2022,Poland,POL,Libya,LBY,1483001.0
2022,Poland,POL,Lithuania,LTU,29371099.0
2022,Poland,POL,Luxembourg,LUX,4437724.0
2022,Poland,POL,"China, Macao SAR",MAC,42511.0
2022,Poland,POL,Madagascar,MDG,20355.0
2022,Poland,POL,Malaysia,MYS,1343024.0
2022,Poland,POL,Maldives,MDV,16044.0
2022,Poland,POL,Mali,MLI,50.0
2022,Poland,POL,Malta,MLT,936814.0
2022,Poland,POL,Mauritania,MRT,765029.0
2022,Poland,POL,Mauritius,MUS,504924.0
2022,Poland,POL,Mexico,MEX,10413239.0
2022,Poland,POL,"Other Asia, nes",S19,1307359.0
2022,Poland,POL,Mongolia,MNG,4007505.0
2022,Poland,POL,Rep. of Moldova,MDA,5649715.0
2022,Poland,POL,Montenegro,MNE,374347.0
2022,Poland,POL,Morocco,MAR,10450342.0
2022,Poland,POL,Mozambique,MOZ,37084.0
2022,Poland,POL,Oman,OMN,2071820.0
2022,Poland,POL,Namibia,NAM,1185.0
2022,Poland,POL,Nepal,NPL,124045.0
2022,Poland,POL,Netherlands,NLD,79208656.0
2022,Poland,POL,Curaçao,CUW,240.0
2022,Poland,POL,Saint Maarten,SXM,11131.0
2022,Poland,POL,New Caledonia,NCL,34690.0
2022,Poland,POL,New Zealand,NZL,113018.0
2022,Poland,POL,Nigeria,NGA,2043929.0
2022,Poland,POL,"Other Europe, nes",E19,59164.0
2022,Poland,POL,"Other Africa, nes",F19,9950.0
2022,Poland,POL,Norway,NOR,5372813.0
2022,Poland,POL,Pakistan,PAK,2152934.0
2022,Poland,POL,Panama,PAN,62042.0
2022,Poland,POL,Peru,PER,3287815.0
2022,Poland,POL,Philippines,PHL,773954.0
2022,Poland,POL,Portugal,PRT,9383024.0
2022,Poland,POL,Qatar,QAT,2339284.0
2022,Poland,POL,Romania,ROU,28896369.0
2022,Poland,POL,Russian Federation,RUS,104577389.0
2022,Poland,POL,Anguilla,AIA,1704.0
2022,Poland,POL,San Marino,SMR,367.0
2022,Poland,POL,Saudi Arabia,SAU,9003645.0
2022,Poland,POL,Senegal,SEN,3567.0
2022,Poland,POL,Serbia,SRB,6195647.0
2022,Poland,POL,Seychelles,SYC,4573.0
2022,Poland,POL,India,IND,1697063.0
2022,Poland,POL,Singapore,SGP,2598284.0
2022,Poland,POL,Slovakia,SVK,24725442.0
2022,Poland,POL,Viet Nam,VNM,4744862.0
2022,Poland,POL,Slovenia,SVN,2836874.0
2022,Poland,POL,Somalia,SOM,11541.0
2022,Poland,POL,South Africa,ZAF,37910612.0
2022,Poland,POL,Zimbabwe,ZWE,14276.0
2022,Poland,POL,Spain,ESP,56023805.0
2022,Poland,POL,Sudan,SDN,72444.0
2022,Poland,POL,Suriname,SUR,2992.0
2022,Poland,POL,Sweden,SWE,27137731.0
2022,Poland,POL,Switzerland,CHE,61572528.0
2022,Poland,POL,Tajikistan,TJK,160655.0
2022,Poland,POL,Thailand,THA,434875.0
2022,Poland,POL,Trinidad and Tobago,TTO,9794.0
2022,Poland,POL,United Arab Emirates,ARE,24691303.0
2022,Poland,POL,Tunisia,TUN,2339341.0
2022,Poland,POL,Türkiye,TUR,27799603.0
2022,Poland,POL,Turkmenistan,TKM,183987.0
2022,Poland,POL,Uganda,UGA,565.0
2022,Poland,POL,Ukraine,UKR,49962727.0
2022,Poland,POL,North Macedonia,MKD,676273.0
2022,Poland,POL,Egypt,EGY,2553718.0
2022,Poland,POL,United Kingdom,GBR,148003133.0
2022,Poland,POL,United Rep. of Tanzania,TZA,42.0
2022,Poland,POL,Bunkers,X1 ,5.0
2022,Poland,POL,Special Categories,XX ,711.0
2022,Poland,POL,USA,USA,42113160.0
2022,Poland,POL,Uruguay,URY,97149.0
2022,Poland,POL,Uzbekistan,UZB,3730920.0
2022,Poland,POL,Venezuela,VEN,193014.0
2022,Poland,POL,Samoa,WSM,340.0
2022,Poland,POL,Yemen,YEM,192491.0
2022,Poland,POL,Zambia,ZMB,136.0
2022,Poland,POL,"Areas, nes",_X ,4589453.0
2023,Poland,POL,Albania,ALB,1126148.0
2023,Poland,POL,Antarctica,ATA,11286.0
2023,Poland,POL,Algeria,DZA,785309.0
2023,Poland,POL,American Samoa,ASM,102150.0
2023,Poland,POL,Andorra,AND,7171.0
2023,Poland,POL,Angola,AGO,63714.0
2023,Poland,POL,Azerbaijan,AZE,4421996.0
2023,Poland,POL,Argentina,ARG,178440.0
2023,Poland,POL,Australia,AUS,31833531.0
2023,Poland,POL,Austria,AUT,19407558.0
2023,Poland,POL,Bahamas,BHS,14618.0
2023,Poland,POL,Bahrain,BHR,1149280.0
2023,Poland,POL,Bangladesh,BGD,1055208.0
2023,Poland,POL,Armenia,ARM,4967958.0
2023,Poland,POL,Belgium,BEL,170542136.0
2023,Poland,POL,Bermuda,BMU,285.0
2023,Poland,POL,Bhutan,BTN,25.0
2023,Poland,POL,Bolivia (Plurinational State of),BOL,26634.0
2023,Poland,POL,Bosnia Herzegovina,BIH,2774045.0
2023,Poland,POL,Botswana,BWA,12204.0
2023,Poland,POL,Brazil,BRA,45633.0
2023,Poland,POL,Bulgaria,BGR,7773308.0
2023,Poland,POL,Myanmar,MMR,12934.0
2023,Poland,POL,Belarus,BLR,14133812.0
2023,Poland,POL,Cameroon,CMR,27728.0
2023,Poland,POL,Canada,CAN,2691620.0
2023,Poland,POL,Cabo Verde,CPV,57790.0
2023,Poland,POL,Sri Lanka,LKA,125369.0
2023,Poland,POL,Chile,CHL,2156709.0
2023,Poland,POL,China,CHN,6390267.0
2023,Poland,POL,Colombia,COL,12586964.0
2023,Poland,POL,Dem. Rep. of the Congo,COD,61982.0
2023,Poland,POL,Costa Rica,CRI,3044205.0
2023,Poland,POL,Croatia,HRV,8243644.0
2023,Poland,POL,Cuba,CUB,68545.0
2023,Poland,POL,Cyprus,CYP,1950254.0
2023,Poland,POL,Czechia,CZE,158275797.0
2023,Poland,POL,Denmark,DNK,21606718.0
2023,Poland,POL,Dominica,DMA,37382.0
2023,Poland,POL,Dominican Rep.,DOM,432932.0
2023,Poland,POL,Ecuador,ECU,2362107.0
2023,Poland,POL,El Salvador,SLV,25203.0
2023,Poland,POL,Ethiopia,ETH,938.0
2023,Poland,POL,Estonia,EST,15908862.0
2023,Poland,POL,Faroe Isds,FRO,15474.0
2023,Poland,POL,Fiji,FJI,3257.0
2023,Poland,POL,Finland,FIN,6382636.0
2023,Poland,POL,France,FRA,171488995.0
2023,Poland,POL,French Polynesia,PYF,29077.0
2023,Poland,POL,Fr. South Antarctic Terr.,ATF,3869.0
2023,Poland,POL,Gabon,GAB,63.0
2023,Poland,POL,Georgia,GEO,5813895.0
2023,Poland,POL,State of Palestine,PSE,227418.0
2023,Poland,POL,Germany,DEU,597837983.0
2023,Poland,POL,Ghana,GHA,98057.0
2023,Poland,POL,Gibraltar,GIB,204.0
2023,Poland,POL,Greece,GRC,14323971.0
2023,Poland,POL,Greenland,GRL,56416.0
2023,Poland,POL,Grenada,GRD,2838.0
2023,Poland,POL,Guatemala,GTM,285449.0
2023,Poland,POL,Guinea,GIN,11.0
2023,Poland,POL,Guyana,GUY,21947.0
2023,Poland,POL,Honduras,HND,15634.0
2023,Poland,POL,"China, Hong Kong SAR",HKG,23096424.0
2023,Poland,POL,Hungary,HUN,40308441.0
2023,Poland,POL,Iceland,ISL,697110.0
2023,Poland,POL,Indonesia,IDN,1112761.0
2023,Poland,POL,Iran,IRN,1182656.0
2023,Poland,POL,Iraq,IRQ,7102714.0
2023,Poland,POL,Ireland,IRL,24390753.0
2023,Poland,POL,Israel,ISR,9192167.0
2023,Poland,POL,Italy,ITA,84136079.0
2023,Poland,POL,Côte d'Ivoire,CIV,66665.0
2023,Poland,POL,Japan,JPN,485654.0
2023,Poland,POL,Kazakhstan,KAZ,13360781.0
2023,Poland,POL,Jordan,JOR,2616100.0
2023,Poland,POL,Kenya,KEN,44750.0
2023,Poland,POL,Dem. People's Rep. of Korea,PRK,2807.0
2023,Poland,POL,Rep. of Korea,KOR,833558.0
2023,Poland,POL,Kuwait,KWT,4865823.0
2023,Poland,POL,Kyrgyzstan,KGZ,2345778.0
2023,Poland,POL,Lao People's Dem. Rep.,LAO,60170.0
2023,Poland,POL,Lebanon,LBN,1900748.0
2023,Poland,POL,Latvia,LVA,24477227.0
2023,Poland,POL,Libya,LBY,2934941.0
2023,Poland,POL,Lithuania,LTU,38835568.0
2023,Poland,POL,Luxembourg,LUX,12615291.0
2023,Poland,POL,"China, Macao SAR",MAC,9369.0
2023,Poland,POL,Madagascar,MDG,17417.0
2023,Poland,POL,Malawi,MWI,627.0
2023,Poland,POL,Malaysia,MYS,997770.0
2023,Poland,POL,Maldives,MDV,15043.0
2023,Poland,POL,Mali,MLI,292.0
2023,Poland,POL,Malta,MLT,1009496.0
2023,Poland,POL,Mauritania,MRT,428984.0
2023,Poland,POL,Mauritius,MUS,540506.0
2023,Poland,POL,Mexico,MEX,9813675.0
2023,Poland,POL,"Other Asia, nes",S19,1432087.0
2023,Poland,POL,Mongolia,MNG,3252024.0
2023,Poland,POL,Rep. of Moldova,MDA,7237545.0
2023,Poland,POL,Montenegro,MNE,564272.0
2023,Poland,POL,Morocco,MAR,11934761.0
2023,Poland,POL,Mozambique,MOZ,38202.0
2023,Poland,POL,Oman,OMN,2047052.0
2023,Poland,POL,Namibia,NAM,8117.0
2023,Poland,POL,Nepal,NPL,70276.0
2023,Poland,POL,Netherlands,NLD,95012434.0
2023,Poland,POL,Curaçao,CUW,333.0
2023,Poland,POL,Aruba,ABW,15632.0
2023,Poland,POL,Saint Maarten,SXM,20811.0
2023,Poland,POL,New Caledonia,NCL,65735.0
2023,Poland,POL,New Zealand,NZL,86154.0
2023,Poland,POL,Nigeria,NGA,4505378.0
2023,Poland,POL,"Other Europe, nes",E19,15057.0
2023,Poland,POL,"Other Africa, nes",F19,2425.0
2023,Poland,POL,Norway,NOR,7919601.0
2023,Poland,POL,Pakistan,PAK,609842.0
2023,Poland,POL,Panama,PAN,106752.0
2023,Poland,POL,Peru,PER,2670526.0
2023,Poland,POL,Philippines,PHL,1259252.0
2023,Poland,POL,Portugal,PRT,10636074.0
2023,Poland,POL,Qatar,QAT,2318123.0
2023,Poland,POL,Romania,ROU,45335668.0
2023,Poland,POL,Russian Federation,RUS,137894928.0
2023,Poland,POL,Rwanda,RWA,15.0
2023,Poland,POL,San Marino,SMR,9594.0
2023,Poland,POL,Saudi Arabia,SAU,14349055.0
2023,Poland,POL,Senegal,SEN,36033.0
2023,Poland,POL,Serbia,SRB,8261679.0
2023,Poland,POL,Seychelles,SYC,3701.0
2023,Poland,POL,India,IND,2016570.0
2023,Poland,POL,Singapore,SGP,2633441.0
2023,Poland,POL,Slovakia,SVK,33027479.0
2023,Poland,POL,Viet Nam,VNM,5486410.0
2023,Poland,POL,Slovenia,SVN,2969582.0
2023,Poland,POL,Somalia,SOM,16287.0
2023,Poland,POL,South Africa,ZAF,36454645.0
2023,Poland,POL,Zimbabwe,ZWE,9356.0
2023,Poland,POL,Spain,ESP,69623066.0
2023,Poland,POL,Sudan,SDN,62893.0
2023,Poland,POL,Eswatini,SWZ,822.0
2023,Poland,POL,Sweden,SWE,35006733.0
2023,Poland,POL,Switzerland,CHE,39880306.0
2023,Poland,POL,Tajikistan,TJK,211538.0
2023,Poland,POL,Thailand,THA,940808.0
2023,Poland,POL,Trinidad and Tobago,TTO,33469.0
2023,Poland,POL,United Arab Emirates,ARE,27851342.0
2023,Poland,POL,Tunisia,TUN,2141268.0
2023,Poland,POL,Türkiye,TUR,39868656.0
2023,Poland,POL,Turkmenistan,TKM,407948.0
2023,Poland,POL,Uganda,UGA,1621.0
2023,Poland,POL,Ukraine,UKR,86149870.0
2023,Poland,POL,North Macedonia,MKD,875852.0
2023,Poland,POL,Egypt,EGY,2147546.0
2023,Poland,POL,United Kingdom,GBR,222766432.0
2023,Poland,POL,United Rep. of Tanzania,TZA,7.0
2023,Poland,POL,Bunkers,X1 ,234.0
2023,Poland,POL,USA,USA,77130817.0
2023,Poland,POL,Burkina Faso,BFA,117.0
2023,Poland,POL,Uruguay,URY,68609.0
2023,Poland,POL,Uzbekistan,UZB,5611542.0
2023,Poland,POL,Venezuela,VEN,10427.0
2023,Poland,POL,Yemen,YEM,165702.0
2023,Poland,POL,"Areas, nes",_X ,7132277.0
2024,Poland,POL,Albania,ALB,1329247.0
2024,Poland,POL,Algeria,DZA,692974.0
2024,Poland,POL,Andorra,AND,4087.0
2024,Poland,POL,Angola,AGO,152065.0
2024,Poland,POL,Antigua and Barbuda,ATG,120.0
2024,Poland,POL,Azerbaijan,AZE,3852464.0
2024,Poland,POL,Argentina,ARG,434284.0
2024,Poland,POL,Australia,AUS,20863254.0
2024,Poland,POL,Austria,AUT,20077779.0
2024,Poland,POL,Bahrain,BHR,1539016.0
2024,Poland,POL,Bangladesh,BGD,638909.0
2024,Poland,POL,Armenia,ARM,3969745.0
2024,Poland,POL,Belgium,BEL,158740728.0
2024,Poland,POL,Bolivia (Plurinational State of),BOL,21819.0
2024,Poland,POL,Bosnia Herzegovina,BIH,4030281.0
2024,Poland,POL,Botswana,BWA,20639.0
2024,Poland,POL,Brazil,BRA,116253.0
2024,Poland,POL,Brunei Darussalam,BRN,5919.0
2024,Poland,POL,Bulgaria,BGR,8052478.0
2024,Poland,POL,Myanmar,MMR,9687.0
2024,Poland,POL,Belarus,BLR,16179654.0
2024,Poland,POL,Cambodia,KHM,24163.0
2024,Poland,POL,Cameroon,CMR,8509.0
2024,Poland,POL,Canada,CAN,4456384.0
2024,Poland,POL,Cabo Verde,CPV,52910.0
2024,Poland,POL,Sri Lanka,LKA,84671.0
2024,Poland,POL,Chile,CHL,2129652.0
2024,Poland,POL,China,CHN,9546718.0
2024,Poland,POL,Colombia,COL,13746193.0
2024,Poland,POL,Costa Rica,CRI,2827964.0
2024,Poland,POL,Croatia,HRV,9637159.0
2024,Poland,POL,Cuba,CUB,51584.0
2024,Poland,POL,Cyprus,CYP,3133194.0
2024,Poland,POL,Czechia,CZE,169771957.0
2024,Poland,POL,Benin,BEN,250.0
2024,Poland,POL,Denmark,DNK,21059285.0
2024,Poland,POL,Dominican Rep.,DOM,525368.0
2024,Poland,POL,Ecuador,ECU,3466653.0
2024,Poland,POL,El Salvador,SLV,14891.0
2024,Poland,POL,Ethiopia,ETH,38719.0
2024,Poland,POL,Estonia,EST,32340230.0
2024,Poland,POL,Faroe Isds,FRO,5497.0
2024,Poland,POL,Fiji,FJI,55176.0
2024,Poland,POL,Finland,FIN,6222535.0
2024,Poland,POL,France,FRA,137092772.0
2024,Poland,POL,French Polynesia,PYF,7834.0
2024,Poland,POL,Fr. South Antarctic Terr.,ATF,115.0
2024,Poland,POL,Georgia,GEO,6625263.0
2024,Poland,POL,State of Palestine,PSE,291458.0
2024,Poland,POL,Germany,DEU,632565614.0
2024,Poland,POL,Ghana,GHA,3186.0
2024,Poland,POL,Gibraltar,GIB,211.0
2024,Poland,POL,Greece,GRC,15915220.0
2024,Poland,POL,Greenland,GRL,55051.0
2024,Poland,POL,Guatemala,GTM,354746.0
2024,Poland,POL,Guinea,GIN,2004.0
2024,Poland,POL,Guyana,GUY,27739.0
2024,Poland,POL,Honduras,HND,35.0
2024,Poland,POL,"China, Hong Kong SAR",HKG,27972030.0
2024,Poland,POL,Hungary,HUN,41176049.0
2024,Poland,POL,Iceland,ISL,743959.0
2024,Poland,POL,Indonesia,IDN,855523.0
2024,Poland,POL,Iran,IRN,1541816.0
2024,Poland,POL,Iraq,IRQ,7631427.0
2024,Poland,POL,Ireland,IRL,7050203.0
2024,Poland,POL,Israel,ISR,9342309.0
2024,Poland,POL,Italy,ITA,90594348.0
2024,Poland,POL,Côte d'Ivoire,CIV,36013.0
2024,Poland,POL,Japan,JPN,501898.0
2024,Poland,POL,Kazakhstan,KAZ,21297314.0
2024,Poland,POL,Jordan,JOR,2904416.0
2024,Poland,POL,Kenya,KEN,20521.0
2024,Poland,POL,Rep. of Korea,KOR,2345739.0
2024,Poland,POL,Kuwait,KWT,4092044.0
2024,Poland,POL,Kyrgyzstan,KGZ,2108098.0
2024,Poland,POL,Lao People's Dem. Rep.,LAO,22.0
2024,Poland,POL,Lebanon,LBN,1855853.0
2024,Poland,POL,Latvia,LVA,37066295.0
2024,Poland,POL,Libya,LBY,2923464.0
2024,Poland,POL,Lithuania,LTU,45399570.0
2024,Poland,POL,Luxembourg,LUX,4834237.0
2024,Poland,POL,"China, Macao SAR",MAC,18477.0
2024,Poland,POL,Madagascar,MDG,6865.0
2024,Poland,POL,Malaysia,MYS,887062.0
2024,Poland,POL,Maldives,MDV,118386.0
2024,Poland,POL,Mali,MLI,295.0
2024,Poland,POL,Malta,MLT,1152379.0
2024,Poland,POL,Mauritania,MRT,599798.0
2024,Poland,POL,Mauritius,MUS,746706.0
2024,Poland,POL,Mexico,MEX,9377512.0
2024,Poland,POL,"Other Asia, nes",S19,1246890.0
2024,Poland,POL,Mongolia,MNG,2464651.0
2024,Poland,POL,Rep. of Moldova,MDA,7438067.0
2024,Poland,POL,Montenegro,MNE,737116.0
2024,Poland,POL,Morocco,MAR,11100357.0
2024,Poland,POL,Mozambique,MOZ,18739.0
2024,Poland,POL,Oman,OMN,2048152.0
2024,Poland,POL,Namibia,NAM,1928.0
2024,Poland,POL,Nepal,NPL,162816.0
2024,Poland,POL,Netherlands,NLD,105797816.0
2024,Poland,POL,Curaçao,CUW,11950.0
2024,Poland,POL,Aruba,ABW,19070.0
2024,Poland,POL,Saint Maarten,SXM,21525.0
2024,Poland,POL,Bonaire,BES,6402.0
2024,Poland,POL,New Caledonia,NCL,55443.0
2024,Poland,POL,New Zealand,NZL,139588.0
2024,Poland,POL,Nigeria,NGA,2264094.0
2024,Poland,POL,"Other Europe, nes",E19,490.0
2024,Poland,POL,"Other Africa, nes",F19,3295.0
2024,Poland,POL,Norway,NOR,9603929.0
2024,Poland,POL,Marshall Isds,MHL,64414.0
2024,Poland,POL,Pakistan,PAK,1153998.0
2024,Poland,POL,Panama,PAN,155940.0
2024,Poland,POL,Paraguay,PRY,351281.0
2024,Poland,POL,Peru,PER,2146450.0
2024,Poland,POL,Philippines,PHL,557351.0
2024,Poland,POL,Portugal,PRT,10937247.0
2024,Poland,POL,Qatar,QAT,2283206.0
2024,Poland,POL,Romania,ROU,48785304.0
2024,Poland,POL,Russian Federation,RUS,110384316.0
2024,Poland,POL,San Marino,SMR,35.0
2024,Poland,POL,Saudi Arabia,SAU,17775805.0
2024,Poland,POL,Senegal,SEN,12958.0
2024,Poland,POL,Serbia,SRB,8606681.0
2024,Poland,POL,Seychelles,SYC,12589.0
2024,Poland,POL,Sierra Leone,SLE,324.0
2024,Poland,POL,India,IND,2288819.0
2024,Poland,POL,Singapore,SGP,3329375.0
2024,Poland,POL,Slovakia,SVK,38576662.0
2024,Poland,POL,Viet Nam,VNM,7174471.0
2024,Poland,POL,Slovenia,SVN,2338231.0
2024,Poland,POL,Somalia,SOM,20864.0
2024,Poland,POL,South Africa,ZAF,36421653.0
2024,Poland,POL,Zimbabwe,ZWE,140.0
2024,Poland,POL,Spain,ESP,81458368.0
2024,Poland,POL,Suriname,SUR,10604.0
2024,Poland,POL,Sweden,SWE,39531625.0
2024,Poland,POL,Switzerland,CHE,45237297.0
2024,Poland,POL,Tajikistan,TJK,179512.0
2024,Poland,POL,Thailand,THA,1005176.0
2024,Poland,POL,Togo,TGO,19.0
2024,Poland,POL,Trinidad and Tobago,TTO,10600.0
2024,Poland,POL,United Arab Emirates,ARE,28812353.0
2024,Poland,POL,Tunisia,TUN,2433816.0
2024,Poland,POL,Türkiye,TUR,38651220.0
2024,Poland,POL,Turkmenistan,TKM,307569.0
2024,Poland,POL,Uganda,UGA,226047.0
2024,Poland,POL,Ukraine,UKR,95344067.0
2024,Poland,POL,North Macedonia,MKD,1287508.0
2024,Poland,POL,Egypt,EGY,1776395.0
2024,Poland,POL,United Kingdom,GBR,231201607.0
2024,Poland,POL,United Rep. of Tanzania,TZA,5324.0
2024,Poland,POL,Bunkers,X1 ,41.0
2024,Poland,POL,USA,USA,66957017.0
2024,Poland,POL,Uruguay,URY,77721.0
2024,Poland,POL,Uzbekistan,UZB,5518453.0
2024,Poland,POL,Venezuela,VEN,54362.0
2024,Poland,POL,Yemen,YEM,58503.0
2024,Poland,POL,"Areas, nes",_X ,7837544.0
2025,Poland,POL,Albania,ALB,1563597.0
2025,Poland,POL,Antarctica,ATA,139.0
2025,Poland,POL,Algeria,DZA,194321.0
2025,Poland,POL,Andorra,AND,40651.0
2025,Poland,POL,Angola,AGO,125935.0
2025,Poland,POL,Azerbaijan,AZE,4013614.0
2025,Poland,POL,Argentina,ARG,565523.0
2025,Poland,POL,Australia,AUS,27928885.0
2025,Poland,POL,Austria,AUT,27248509.0
2025,Poland,POL,Bahamas,BHS,1107.0
2025,Poland,POL,Bahrain,BHR,2478108.0
2025,Poland,POL,Bangladesh,BGD,265114.0
2025,Poland,POL,Armenia,ARM,3525714.0
2025,Poland,POL,Belgium,BEL,126223691.0
2025,Poland,POL,Bolivia (Plurinational State of),BOL,22192.0
2025,Poland,POL,Bosnia Herzegovina,BIH,4047533.0
2025,Poland,POL,Botswana,BWA,5057.0
2025,Poland,POL,Brazil,BRA,421626.0
2025,Poland,POL,Brunei Darussalam,BRN,1009.0
2025,Poland,POL,Bulgaria,BGR,14877024.0
2025,Poland,POL,Belarus,BLR,20681723.0
2025,Poland,POL,Cambodia,KHM,50684.0
2025,Poland,POL,Cameroon,CMR,20865.0
2025,Poland,POL,Canada,CAN,8124215.0
2025,Poland,POL,Cabo Verde,CPV,58537.0
2025,Poland,POL,Cayman Isds,CYM,584.0
2025,Poland,POL,Sri Lanka,LKA,141036.0
2025,Poland,POL,Chile,CHL,1478930.0
2025,Poland,POL,China,CHN,18631944.0
2025,Poland,POL,Colombia,COL,14453083.0
2025,Poland,POL,Congo,COG,2717.0
2025,Poland,POL,Dem. Rep. of the Congo,COD,71653.0
2025,Poland,POL,Costa Rica,CRI,2943173.0
2025,Poland,POL,Croatia,HRV,11050508.0
2025,Poland,POL,Cuba,CUB,33423.0
2025,Poland,POL,Cyprus,CYP,3693934.0
2025,Poland,POL,Czechia,CZE,217393366.0
2025,Poland,POL,Denmark,DNK,26785380.0
2025,Poland,POL,Dominica,DMA,21297.0
2025,Poland,POL,Dominican Rep.,DOM,601226.0
2025,Poland,POL,Ecuador,ECU,3100994.0
2025,Poland,POL,Ethiopia,ETH,27374.0
2025,Poland,POL,Estonia,EST,46692980.0
2025,Poland,POL,Faroe Isds,FRO,2779.0
2025,Poland,POL,Fiji,FJI,7040.0
2025,Poland,POL,Finland,FIN,6506447.0
2025,Poland,POL,France,FRA,175411468.0
2025,Poland,POL,French Polynesia,PYF,7693.0
2025,Poland,POL,Fr. South Antarctic Terr.,ATF,6743.0
2025,Poland,POL,Georgia,GEO,8166591.0
2025,Poland,POL,Gambia,GMB,476.0
2025,Poland,POL,State of Palestine,PSE,327301.0
2025,Poland,POL,Germany,DEU,725552964.0
2025,Poland,POL,Gibraltar,GIB,2663.0
2025,Poland,POL,Greece,GRC,18894869.0
2025,Poland,POL,Greenland,GRL,24074.0
2025,Poland,POL,Guatemala,GTM,454331.0
2025,Poland,POL,Guyana,GUY,32046.0
2025,Poland,POL,Honduras,HND,47617.0
2025,Poland,POL,"China, Hong Kong SAR",HKG,26426342.0
2025,Poland,POL,Hungary,HUN,40278981.0
2025,Poland,POL,Iceland,ISL,694930.0
2025,Poland,POL,Indonesia,IDN,909155.0
2025,Poland,POL,Iran,IRN,1737328.0
2025,Poland,POL,Iraq,IRQ,8845338.0
2025,Poland,POL,Ireland,IRL,10258713.0
2025,Poland,POL,Israel,ISR,9174920.0
2025,Poland,POL,Italy,ITA,122946612.0
2025,Poland,POL,Côte d'Ivoire,CIV,9946.0
2025,Poland,POL,Japan,JPN,1607974.0
2025,Poland,POL,Kazakhstan,KAZ,31727013.0
2025,Poland,POL,Jordan,JOR,3066060.0
2025,Poland,POL,Kenya,KEN,28298.0
2025,Poland,POL,Rep. of Korea,KOR,2023520.0
2025,Poland,POL,Kuwait,KWT,3613602.0
2025,Poland,POL,Kyrgyzstan,KGZ,2345639.0
2025,Poland,POL,Lebanon,LBN,2769445.0
2025,Poland,POL,Latvia,LVA,41989834.0
2025,Poland,POL,Libya,LBY,3729988.0
2025,Poland,POL,Lithuania,LTU,50617841.0
2025,Poland,POL,Luxembourg,LUX,2508801.0
2025,Poland,POL,"China, Macao SAR",MAC,3224.0
2025,Poland,POL,Madagascar,MDG,7903.0
2025,Poland,POL,Malaysia,MYS,759915.0
2025,Poland,POL,Maldives,MDV,21877.0
2025,Poland,POL,Mali,MLI,56355.0
2025,Poland,POL,Malta,MLT,1618918.0
2025,Poland,POL,Mauritania,MRT,923325.0
2025,Poland,POL,Mauritius,MUS,687982.0
2025,Poland,POL,Mexico,MEX,9539373.0
2025,Poland,POL,"Other Asia, nes",S19,1229372.0
2025,Poland,POL,Mongolia,MNG,2712006.0
2025,Poland,POL,Rep. of Moldova,MDA,8166087.0
2025,Poland,POL,Montenegro,MNE,881089.0
2025,Poland,POL,Morocco,MAR,12608944.0
2025,Poland,POL,Mozambique,MOZ,12597.0
2025,Poland,POL,Oman,OMN,1893915.0
2025,Poland,POL,Namibia,NAM,4834.0
2025,Poland,POL,Nauru,NRU,23.0
2025,Poland,POL,Nepal,NPL,216777.0
2025,Poland,POL,Netherlands,NLD,137073162.0
2025,Poland,POL,Aruba,ABW,16049.0
2025,Poland,POL,Saint Maarten,SXM,53101.0
2025,Poland,POL,Bonaire,BES,4052.0
2025,Poland,POL,New Caledonia,NCL,44671.0
2025,Poland,POL,New Zealand,NZL,82965.0
2025,Poland,POL,Nigeria,NGA,2283722.0
2025,Poland,POL,"Other Africa, nes",F19,1.0
2025,Poland,POL,Norway,NOR,10619707.0
2025,Poland,POL,N. Mariana Isds,MNP,13.0
2025,Poland,POL,Pakistan,PAK,866151.0
